公司,通訊處名稱,地址,縣市,鄉鎮市區,設立日期,比對方式,信心度
南山人壽保險股份有限公司,鴻億,台北市大同區南京西路76號9樓,臺北市,大同區,1997-07-03,explicit,1.0
南山人壽保險股份有限公司,新店新發,台北市文山區羅斯福路六段136號6樓及8樓,臺北市,文山區,1997-07-03,explicit,1.0
南山人壽保險股份有限公司,東建,台中市南區忠明南路758號12樓,臺中市,南區,1997-07-03,explicit,1.0
南山人壽保險股份有限公司,竹中,新竹市北區東大路二段110號5樓之1,新竹市,北區,1997-07-03,explicit,1.0
南山人壽保險股份有限公司,成新,高雄市新興區六合路183號9樓,高雄市,新興區,1997-07-03,explicit,1.0
南山人壽保險股份有限公司,路竹,高雄市路竹區竹西里中山路1187號4樓,高雄市,路竹區,1997-09-06,explicit,1.0
南山人壽保險股份有限公司,重錦,台北市大同區南京西路66號9樓,臺北市,大同區,1997-10-01,explicit,1.0
南山人壽保險股份有限公司,昊信,台北市大安區新生南路一段137之4號6樓及4樓,臺北市,大安區,1997-10-01,explicit,1.0
南山人壽保險股份有限公司,正興,台北市大安區新生南路一段137之4號3樓及4樓,臺北市,大安區,1997-10-01,explicit,1.0
南山人壽保險股份有限公司,虎尾,雲林縣虎尾鎮新生路136號2樓,雲林縣,虎尾鎮,1998-01-06,explicit,1.0
南山人壽保險股份有限公司,隆安,台北市松山區南京東路五段16號4樓之2,臺北市,松山區,1998-02-06,explicit,1.0
南山人壽保險股份有限公司,彰化直轄,彰化縣彰化市金馬路三段439號2樓,彰化縣,彰化市,1998-02-06,explicit,1.0
南山人壽保險股份有限公司,展新,台北市中山區長安東路一段27號7樓,臺北市,中山區,1998-03-25,explicit,1.0
南山人壽保險股份有限公司,和興,高雄市新興區中正三路38號9樓,高雄市,新興區,1998-03-25,explicit,1.0
南山人壽保險股份有限公司,文建,台中市南區忠明南路758號19樓,臺中市,南區,1998-06-18,explicit,1.0
南山人壽保險股份有限公司,員林興華,彰化縣員林市中山路二段100號9樓,彰化縣,員林市,1998-09-15,explicit,1.0
南山人壽保險股份有限公司,耀廣,台北市中正區忠孝西路一段4號6樓E室,臺北市,中正區,1998-12-02,explicit,1.0
南山人壽保險股份有限公司,松青,台北市中山區松江路375號8樓之1,臺北市,中山區,1999-09-01,explicit,1.0
南山人壽保險股份有限公司,安鵬,台中市南屯區五權西路二段100號3樓,臺中市,南屯區,1999-09-01,explicit,1.0
南山人壽保險股份有限公司,亞太,台中市東區公園東路130號12樓之5,臺中市,東區,1999-09-01,explicit,1.0
南山人壽保險股份有限公司,苗盛,苗栗縣苗栗市中山路538號6樓之1,苗栗縣,苗栗市,1999-09-01,explicit,1.0
南山人壽保險股份有限公司,文揚,彰化縣彰化市金馬路三段439號13樓,彰化縣,彰化市,2000-06-01,explicit,1.0
南山人壽保險股份有限公司,元冠,桃園市平鎮區環南路18號5樓之2,桃園市,平鎮區,2000-06-09,explicit,1.0
南山人壽保險股份有限公司,大興,高雄市苓雅區中正二路74號6樓,高雄市,苓雅區,2000-06-09,explicit,1.0
南山人壽保險股份有限公司,岡山永安,高雄市岡山區岡山路434號4樓,高雄市,岡山區,2000-06-09,explicit,1.0
南山人壽保險股份有限公司,盛鑫,台北市中山區復興北路150號5樓之3及6樓,臺北市,中山區,2000-12-01,explicit,1.0
南山人壽保險股份有限公司,南投埔新,南投縣埔里鎮西康路43號1樓,南投縣,埔里鎮,2000-12-01,explicit,1.0
南山人壽保險股份有限公司,新營嘉泰,台南市新營區中正路10號5樓,臺南市,新營區,2000-12-01,explicit,1.0
南山人壽保險股份有限公司,博大,高雄市左營區裕誠路394號4樓,高雄市,左營區,2000-12-01,explicit,1.0
南山人壽保險股份有限公司,耀華,台北市松山區南京東路五段16號2樓之1,臺北市,松山區,2001-05-01,explicit,1.0
南山人壽保險股份有限公司,長勝,台北市中山區松江路375號7樓之1,臺北市,中山區,2001-06-01,explicit,1.0
南山人壽保險股份有限公司,尚誠,台南市北區育德路188號11樓,臺南市,北區,2001-06-01,explicit,1.0
南山人壽保險股份有限公司,展福,高雄市新興區中正三路38號2樓,高雄市,新興區,2001-06-01,explicit,1.0
南山人壽保險股份有限公司,高興,高雄市左營區裕誠路392號4樓,高雄市,左營區,2001-06-01,explicit,1.0
南山人壽保險股份有限公司,重益,台北市大同區南京西路76號10樓,臺北市,大同區,2001-09-01,explicit,1.0
南山人壽保險股份有限公司,建安,台北市中山區復興北路150號4樓之2及6樓,臺北市,中山區,2001-09-01,explicit,1.0
南山人壽保險股份有限公司,瑞強,新北市三重區重陽路三段192號11樓B室及192號11樓,新北市,三重區,2001-09-01,explicit,1.0
南山人壽保險股份有限公司,宜蘭明新,宜蘭縣宜蘭市女中路二段88號4樓B室,宜蘭縣,宜蘭市,2001-09-01,explicit,1.0
南山人壽保險股份有限公司,冠華,彰化縣員林市中山路二段100號7樓,彰化縣,員林市,2001-09-01,explicit,1.0
南山人壽保險股份有限公司,大園,桃園市桃園區青溪二路92號14樓,桃園市,桃園區,2001-09-01,explicit,1.0
南山人壽保險股份有限公司,八德耀亨,桃園市桃園區青溪二路92號17樓,桃園市,桃園區,2001-09-01,explicit,1.0
南山人壽保險股份有限公司,中區弘展,台中市東區公園東路130號7樓之1A室,臺中市,東區,2001-12-01,explicit,1.0
南山人壽保險股份有限公司,五德,台中市東區公園東路130號10樓之1A室,臺中市,東區,2002-03-01,explicit,1.0
南山人壽保險股份有限公司,前昌,高雄市新興區中正三路38號5樓,高雄市,新興區,2002-06-01,explicit,1.0
南山人壽保險股份有限公司,永耀,高雄市新興區中正三路38號4樓,高雄市,新興區,2002-09-01,explicit,1.0
南山人壽保險股份有限公司,陽光,台北市中山區松江路375號5樓,臺北市,中山區,2003-03-01,explicit,1.0
南山人壽保險股份有限公司,群勝,台北市中山區松江路375號3樓之1,臺北市,中山區,2003-03-01,explicit,1.0
南山人壽保險股份有限公司,日群,台北市中山區松江路375號7樓,臺北市,中山區,2003-06-01,explicit,1.0
南山人壽保險股份有限公司,保元,新北市中和區中和路366號9樓之2,新北市,中和區,2003-06-01,explicit,1.0
南山人壽保險股份有限公司,翔新,高雄市左營區裕誠路392號3樓,高雄市,左營區,2003-06-01,explicit,1.0
南山人壽保險股份有限公司,永勝,台北市中山區松江路266號6樓之1,臺北市,中山區,2004-03-01,explicit,1.0
南山人壽保險股份有限公司,鳳凰,台南市北區育德路188號11樓之5,臺南市,北區,2005-06-01,explicit,1.0
南山人壽保險股份有限公司,前豐,高雄市左營區裕誠路394號13樓,高雄市,左營區,2005-06-01,explicit,1.0
南山人壽保險股份有限公司,鑫一,台北市中山區松江路375號5樓之1,臺北市,中山區,2006-06-01,explicit,1.0
南山人壽保險股份有限公司,龍大,新北市板橋區華江一路111號5樓之3,新北市,板橋區,2006-06-01,explicit,1.0
南山人壽保險股份有限公司,雙青,台中市南屯區五權西路二段100號3樓,臺中市,南屯區,2006-06-01,explicit,1.0
南山人壽保險股份有限公司,弘德,台南市北區育德路188號11樓,臺南市,北區,2006-06-01,explicit,1.0
南山人壽保險股份有限公司,員欣,彰化縣員林市中山路二段100號9樓,彰化縣,員林市,2006-06-01,explicit,1.0
南山人壽保險股份有限公司,重展,台北市中正區忠孝西路一段4號3樓之1,臺北市,中正區,2006-09-01,explicit,1.0
南山人壽保險股份有限公司,壽豐,台北市中山區松江路266號8樓,臺北市,中山區,2006-09-01,explicit,1.0
南山人壽保險股份有限公司,上華,台北市松山區八德路四段83號4樓及6樓,臺北市,松山區,2006-09-01,explicit,1.0
南山人壽保險股份有限公司,旺達,台中市南屯區五權西路二段100號3樓,臺中市,南屯區,2006-09-01,explicit,1.0
南山人壽保險股份有限公司,文泰,台中市東區公園東路130號11樓之1A,臺中市,東區,2006-09-01,explicit,1.0
南山人壽保險股份有限公司,興晟,宜蘭縣宜蘭市女中路二段88號3樓B室,宜蘭縣,宜蘭市,2006-09-01,explicit,1.0
南山人壽保險股份有限公司,欣豐,新竹市北區東大路二段110號5樓之2,新竹市,北區,2006-09-01,explicit,1.0
南山人壽保險股份有限公司,東興,台中市南屯區五權西路二段668號3樓,臺中市,南屯區,2006-12-01,explicit,1.0
南山人壽保險股份有限公司,廣豐,台北市中正區忠孝西路一段4號6樓B室,臺北市,中正區,2007-03-01,explicit,1.0
南山人壽保險股份有限公司,尚豐,台南市北區育德路188號12樓,臺南市,北區,2007-06-01,explicit,1.0
南山人壽保險股份有限公司,中壢佰億,桃園市平鎮區環南路50號4樓及5樓,桃園市,平鎮區,2007-07-01,explicit,1.0
南山人壽保險股份有限公司,群中,台北市信義區基隆路二段125號9樓之3,臺北市,信義區,2007-09-01,explicit,1.0
南山人壽保險股份有限公司,富群,台北市大安區基隆路二段172之1號8樓之1,臺北市,大安區,2007-09-01,explicit,1.0
南山人壽保險股份有限公司,飛翔,桃園市桃園區青溪二路92號20樓,桃園市,桃園區,2007-09-01,explicit,1.0
南山人壽保險股份有限公司,大旺,桃園市中壢區中央東路88號8樓之2,桃園市,中壢區,2007-12-01,explicit,1.0
南山人壽保險股份有限公司,台中直轄,台中市東區公園東路130號7樓之2,臺中市,東區,2007-12-07,explicit,1.0
南山人壽保險股份有限公司,重玥,台北市大同區南京西路76號9樓之1,臺北市,大同區,2008-01-01,explicit,1.0
南山人壽保險股份有限公司,致盛,宜蘭縣宜蘭市女中路二段88號1樓A室,宜蘭縣,宜蘭市,2008-03-01,explicit,1.0
南山人壽保險股份有限公司,景順,台北市信義區基隆路二段125號11樓,臺北市,信義區,2008-06-01,explicit,1.0
南山人壽保險股份有限公司,騰煇,台北市中山區松江路375號8樓之3,臺北市,中山區,2008-06-01,explicit,1.0
南山人壽保險股份有限公司,廣鈺,台北市中正區忠孝西路一段4號3樓之2,臺北市,中正區,2008-08-01,explicit,1.0
南山人壽保險股份有限公司,重耀,台北市大同區南京西路76號8樓之1,臺北市,大同區,2008-09-01,explicit,1.0
南山人壽保險股份有限公司,龍山,彰化縣彰化市金馬路三段439號11樓之3,彰化縣,彰化市,2008-09-01,explicit,1.0
南山人壽保險股份有限公司,景豪,台北市信義區基隆路二段125號10樓之3,臺北市,信義區,2008-10-01,explicit,1.0
南山人壽保險股份有限公司,群瀚,台北市大安區新生南路一段137之4號2樓及4樓,臺北市,大安區,2008-11-01,explicit,1.0
南山人壽保險股份有限公司,世運,台北市中山區松江路375號9樓之1,臺北市,中山區,2008-11-01,explicit,1.0
南山人壽保險股份有限公司,順勁,台北市信義區基隆路二段125號8樓之4,臺北市,信義區,2008-12-01,explicit,1.0
南山人壽保險股份有限公司,和鑫,彰化縣彰化市金馬路三段439號12樓,彰化縣,彰化市,2008-12-01,explicit,1.0
南山人壽保險股份有限公司,開興,台北市中山區松江路375號9樓之2,臺北市,中山區,2009-01-01,explicit,1.0
南山人壽保險股份有限公司,前和,高雄市前金區五福三路80號8樓及82號8樓,高雄市,前金區,2009-01-01,explicit,1.0
南山人壽保險股份有限公司,信欣,台北市信義區基隆路二段125號17樓,臺北市,信義區,2009-02-01,explicit,1.0
南山人壽保險股份有限公司,大安一處,台北市中山區復興北路150號8樓及6樓,臺北市,中山區,2009-02-01,explicit,1.0
南山人壽保險股份有限公司,耀升,桃園市桃園區青溪二路92號12樓及13樓,桃園市,桃園區,2009-04-01,explicit,1.0
南山人壽保險股份有限公司,員大,彰化縣員林市中山路二段100號9樓,彰化縣,員林市,2009-06-01,explicit,1.0
南山人壽保險股份有限公司,融興,高雄市左營區裕誠路392號4樓,高雄市,左營區,2009-07-01,explicit,1.0
南山人壽保險股份有限公司,三重直轄,新北市三重區重陽路三段192號5樓,新北市,三重區,2009-08-01,explicit,1.0
南山人壽保險股份有限公司,重隼,台北市中正區忠孝西路一段4號2樓之1,臺北市,中正區,2009-10-01,explicit,1.0
南山人壽保險股份有限公司,群真,台北市文山區羅斯福路六段136號7樓及8樓,臺北市,文山區,2009-11-01,explicit,1.0
南山人壽保險股份有限公司,順立,台北市信義區基隆路二段125號10樓,臺北市,信義區,2010-03-01,explicit,1.0
南山人壽保險股份有限公司,永誠,桃園市中壢區中央東路88號4樓之1,桃園市,中壢區,2010-03-01,explicit,1.0
南山人壽保險股份有限公司,暘茂,台北市中正區忠孝西路一段4號6樓A室,臺北市,中正區,2010-06-01,explicit,1.0
南山人壽保險股份有限公司,廣宸,台北市中正區忠孝西路一段4號18樓A室,臺北市,中正區,2010-08-01,explicit,1.0
南山人壽保險股份有限公司,重尚,台北市大同區南京西路76號8樓之2,臺北市,大同區,2010-08-01,explicit,1.0
南山人壽保險股份有限公司,前一,高雄市三民區建國一路458號7樓,高雄市,三民區,2010-09-01,explicit,1.0
南山人壽保險股份有限公司,樂隆,台南市北區育德路188號12樓之1,臺南市,北區,2010-10-01,explicit,1.0
南山人壽保險股份有限公司,元興,高雄市前金區五福三路80號8樓及82號8樓,高雄市,前金區,2010-12-01,explicit,1.0
南山人壽保險股份有限公司,景承,台北市文山區羅斯福路六段136號5樓及8樓,臺北市,文山區,2011-03-01,explicit,1.0
南山人壽保險股份有限公司,冠林,台北市大安區新生南路一段137之4號5樓及4樓,臺北市,大安區,2011-03-01,explicit,1.0
南山人壽保險股份有限公司,友華,新北市樹林區中山路一段100號3樓,新北市,樹林區,2011-07-01,explicit,1.0
南山人壽保險股份有限公司,聯展,新北市三重區重陽路三段192號9樓B室及11樓,新北市,三重區,2011-11-01,explicit,1.0
南山人壽保險股份有限公司,高鑫,台北市中山區復興北路150號5樓及6樓,臺北市,中山區,2012-01-01,explicit,1.0
南山人壽保險股份有限公司,旺盛,新北市三重區重陽路三段192號9樓A室及11樓,新北市,三重區,2012-03-01,explicit,1.0
南山人壽保險股份有限公司,群濟,台北市大安區基隆路二段172之1號8樓之2,臺北市,大安區,2013-01-01,explicit,1.0
南山人壽保險股份有限公司,聯想,新北市三重區重陽路三段192號12樓A室及192號11樓,新北市,三重區,2013-02-01,explicit,1.0
南山人壽保險股份有限公司,正發,新北市土城區明德路二段56號3樓之1,新北市,土城區,2013-07-31,explicit,1.0
南山人壽保險股份有限公司,順橙,台北市信義區基隆路二段125號16樓,臺北市,信義區,2014-01-04,explicit,1.0
南山人壽保險股份有限公司,前廣,高雄市前金區五福三路80號8樓及82號8樓,高雄市,前金區,2014-04-01,explicit,1.0
南山人壽保險股份有限公司,重盛,台北市中正區忠孝西路一段4號2樓之2,臺北市,中正區,2014-07-25,explicit,1.0
南山人壽保險股份有限公司,嘉義融豐,嘉義市東區忠孝路419號9樓,嘉義市,東區,2014-08-23,explicit,1.0
